Time (sec),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Forktip Pose X (m),Forktip Pose Y (m),Forktip Pose Z (m),Forktip Pose Roll (rad),Forktip Pose Pitch (rad),Forktip Pose Yaw (rad)
1637705110.7640834,,,,,,,-0.24523670048910173,-0.01745718598999943,-0.19429215101100705,2.9118518009559016,0.2846196401402387,-0.46484862988323994
1637705110.7711573,-0.027512569593033963,-0.0436987532237832,-0.16277249514524783,8.3277531564074153e-06,-0.0002044132072594655,-1.9988853830671394e-05,,,,,,
1637705110.7741055,,,,,,,-0.24524617719988837,-0.017459267848223853,-0.1942949748405921,2.9117839420954246,0.2846465032103024,-0.46499827695877616
1637705110.7741706,,,,,,,-0.2452489949745166,-0.017446733438144124,-0.1943198747722733,2.9117999123327856,0.2846115106331705,-0.46502942511973033
1637705110.7811954,-0.030591768550946544,-0.085098441636053651,-0.270290462485848,-7.8608985083829751e-05,-0.00018715645469233143,-1.233372654282222e-06,,,,,,
1637705110.783937,,,,,,,-0.2452382944114876,-0.017457643298173953,-0.19431778990794912,2.9118241670996508,0.2846047839811683,-0.46499169477638097
1637705110.7911947,-0.06249367180751262,-0.067305647714412803,-0.0613263504607211,1.8969168202362805e-05,-7.6416343816013659e-05,-6.204705014289241e-06,,,,,,
1637705110.793965,,,,,,,-0.24523994610293273,-0.017460913698295527,-0.1943276720140864,2.9118417460204897,0.2846050911822302,-0.46486774081993815
1637705110.8012202,-0.11553864599922659,-0.10790599677370888,0.025009185020381963,-1.5529433920448679e-05,-0.00010885863046205621,-7.998379662984417e-05,,,,,,
1637705110.803976,,,,,,,-0.24523721642327942,-0.017447367865930846,-0.19433056901319468,2.911833686468929,0.284590473289898,-0.4650325039136094
1637705110.8112257,-0.082178275342013427,-0.04049710145309772,-0.16714509710196523,8.167027394622288e-06,-0.00010222250869383144,-1.7277217997942185e-05,,,,,,
1637705110.8139546,,,,,,,-0.24523685842059553,-0.017471823371059125,-0.19429588528975028,2.911658889068137,0.28449977785872205,-0.4653020099019431
1637705110.821242,0.024877437168295581,-0.089700692622568079,-0.21789485877458503,-6.5390925222239042e-05,-0.00015943360373911342,-4.8235060421619735e-05,,,,,,
1637705110.8239388,,,,,,,-0.24525035531995704,-0.017445762942415843,-0.19431981047490732,2.9117318646452937,0.28458883850416816,-0.465092599831692
1637705110.8239923,,,,,,,-0.24524331894360307,-0.017458063942973667,-0.19429813373087557,2.911779857259187,0.28461656799262774,-0.46501226157869346
1637705110.831287,0.043022201337484689,-0.049983487768357662,-0.27522798860177566,3.6776953556516044e-06,-0.00012947205368306228,-1.2644840117027184e-05,,,,,,
1637705110.8340125,,,,,,,-0.24522947789466992,-0.01744619663379668,-0.19429941935165862,2.9118534647827636,0.2845749333123223,-0.46494686853390443
1637705110.8412762,0.040570148816674215,-0.079818683084557474,-0.35691958060087003,-8.93052442444758e-05,-0.00016750014211152606,-3.8631350180697716e-05,,,,,,
1637705110.844008,,,,,,,-0.24521954494191547,-0.017439018892958652,-0.19428777741811187,2.9119629154948625,0.28457090311681577,-0.4649612389258584
1637705110.8511558,-0.15042739981407541,0.042288211878263225,0.13828315127450352,1.7041401003248231e-05,-7.465914065107624e-05,-5.173759003889583e-05,,,,,,
1637705110.853955,,,,,,,-0.24524267986393025,-0.017449025841632493,-0.19429618180345576,2.9118053234864636,0.28462841682312484,-0.4649275284945019
1637705110.8611743,0.098048882060881207,-0.020751182666918312,-0.17880388624596932,-2.6268852752961641e-05,-0.00014245640118044849,-2.4734216537952713e-05,,,,,,
1637705110.8639762,,,,,,,-0.245242727659114,-0.017459733818610296,-0.19431863468826094,2.9118412873854806,0.284619980787563,-0.46486007137818114
1637705110.8711913,-0.062970966166511697,0.0070501554973155627,0.035942914023037176,-6.915274589171923e-05,-0.00010772400866509641,-1.1740961506117448e-05,,,,,,
1637705110.8740165,,,,,,,-0.2452475133686256,-0.017444904790994864,-0.19432872399201973,2.9118448676160167,0.284620014259801,-0.46495733652436483
1637705110.8740513,,,,,,,-0.24525526548130352,-0.01744892214772631,-0.19432625428544692,2.9118635892010127,0.2846708080765421,-0.46488986085485967
1637705110.8812082,0.043982435818380648,-0.053995323747808001,-0.17162445638010837,-2.293688716986097e-05,-0.00014483799006853647,-1.2305885637935166e-05,,,,,,
1637705110.8839529,,,,,,,-0.24524551946257642,-0.017457108712431196,-0.19431079168671617,2.9119035554945243,0.28466010389229734,-0.46477755692256256
1637705110.891224,-0.030592146889135228,-0.068657158835568263,-0.24462867134820776,-7.7654204089577756e-05,-7.7407145089777364e-05,-3.154114702468014e-06,,,,,,
1637705110.8939633,,,,,,,-0.24524304810593858,-0.017451701124560376,-0.19433117805706968,2.911902602851265,0.28460823906541244,-0.46474034811875903
1637705110.9012506,-0.0069358852536704069,-0.15549217190101738,0.1943440896880393,-0.00014018643301263632,-0.0001369935994611012,-4.891296937980377e-05,,,,,,
1637705110.9039736,,,,,,,-0.24525102071560909,-0.017448131585535986,-0.19432399594025318,2.9119288736516045,0.2846896839605444,-0.4646278118168507
1637705110.911262,0.040739839615212048,-0.053494437360457073,-0.34946880920971957,-6.6255913311462599e-05,-0.00013827604063333394,-1.0498128416115693e-05,,,,,,
1637705110.9139638,,,,,,,-0.24523446653843306,-0.01746389265511511,-0.19428901077553018,2.9119943857434323,0.28465307753810043,-0.4645903550923864
1637705110.9212856,-0.063226320039227651,-0.014161501983697002,-0.0027610632154129178,-6.5195307790836846e-05,-0.00011209282634363008,-2.834973098159166e-05,,,,,,
1637705110.923942,,,,,,,-0.24525111245585252,-0.017447766112072938,-0.19431841707917652,2.9118973286101046,0.2846739916039743,-0.46478663515977103
1637705110.9240007,,,,,,,-0.2452466686244806,-0.017447200482343217,-0.19432664194087268,2.9119446279562733,0.28467756019472884,-0.4646706184814878
1637705110.931314,0.022466916194744502,-0.12427845550110855,-0.3862733957711413,-6.4055173992375706e-05,-0.00012265444281363719,-1.9197960046127976e-05,,,,,,
1637705110.934076,,,,,,,-0.2452394720210756,-0.017462076151795403,-0.19429590519874318,2.9119058914951244,0.2846588995233757,-0.4646646131206686
1637705110.9411757,-0.014435897515469198,-0.025460159550100878,-0.4511996400847149,-4.1426052143120272e-05,-0.0001564259599217562,-2.2248550357949204e-05,,,,,,
1637705110.9439597,,,,,,,-0.2452251763577321,-0.017457012989493148,-0.19430371373616517,2.9119949943724985,0.28460366471375653,-0.46478971595759344
1637705110.9511905,-0.06310969325170325,0.027921290222717419,-0.039387720907791746,-3.046986239806968e-05,-0.00011800634542474253,-4.529745493616136e-05,,,,,,
1637705110.953952,,,,,,,-0.2452454723984385,-0.017451447637847922,-0.19430977500012836,2.9119250824584633,0.2846730408787007,-0.46474388397689065
1637705110.9612086,-0.0088336926431254598,-0.086389184420718801,-0.07268710874907747,-2.9437570658559418e-05,-0.0001326745973712769,-3.761448674342513e-05,,,,,,
1637705110.9639332,,,,,,,-0.24524030842708458,-0.017451343910846157,-0.1943036863991353,2.9119508348631555,0.2846617523603003,-0.4646298221346633
1637705110.9712272,-0.064793471831224025,-0.079291393222651232,-0.08213068347350294,-0.0001141821859084133,-0.00011989262215811055,-5.1963559691625e-05,,,,,,
1637705110.9739883,,,,,,,-0.24523270675266726,-0.017454556578742425,-0.19432126329611477,2.9120096126151096,0.2846655709732785,-0.46456635580710104
1637705110.9740548,,,,,,,-0.24523337431875306,-0.01744605277624009,-0.19431735115083115,2.9120486604621414,0.28463294980686116,-0.46450664125474417
1637705110.981246,0.024418347223613909,-0.071228292373776106,-0.23889046532158886,-5.9918981883413664e-05,-0.00017975783094902086,-6.31768984065556e-06,,,,,,
1637705110.9839373,,,,,,,-0.24524608511885015,-0.0174693034210939,-0.1942855951182576,2.911979733102958,0.28471170976357096,-0.4644782439979796
1637705110.9912713,0.092851368003512444,-0.10126483826173352,-0.49883564654909307,-8.710617413150929e-05,-0.00012317750724562078,-2.6654958586135036e-05,,,,,,
1637705110.993981,,,,,,,-0.24523880459724856,-0.017442279846132974,-0.19430052224449423,2.9120848711024436,0.2847171973175075,-0.4644040894546005
1637705111.0012913,-0.13314789705244479,0.056014083185149145,0.13130833960804011,-1.5910112950316277e-05,-4.8543286720865243e-05,-5.5466089308901095e-05,,,,,,
1637705111.00396,,,,,,,-0.24525857829776598,-0.01745697577679775,-0.19431607778152826,2.912060884706703,0.284795643728295,-0.4641288385827721
1637705111.0111613,-0.044331683272845979,-0.018446043137199868,0.03514668233407292,-4.0765027515888392e-05,-8.1419115191977052e-05,-1.3209764248844902e-05,,,,,,
1637705111.0139534,,,,,,,-0.24525797434205662,-0.017454543830330516,-0.19434006826271621,2.9121602633765686,0.2848238792863561,-0.4640089363512473
1637705111.0211775,-0.0991878848169052,-0.0090161009620451718,-0.0025342039073823486,-4.67107812018476e-05,-7.4284342856793285e-05,-2.9253609592504864e-05,,,,,,
1637705111.0239415,,,,,,,-0.24524904062368644,-0.017448141244319426,-0.194313635302635,2.9122945225223495,0.2848330765733689,-0.4638311970544388
1637705111.0240026,,,,,,,-0.2452676522763973,-0.01746615963877507,-0.19429579591791668,2.9122802432489157,0.2849847301530571,-0.4636071638178299
1637705111.0311925,-0.0089228291086469892,0.017889178629992036,-0.02963277066254122,-3.2588977878402738e-05,-0.0001299278357838981,-3.9450084870149005e-06,,,,,,
1637705111.034078,,,,,,,-0.24525425174511534,-0.017451783489260214,-0.19432089380192252,2.9124361928185554,0.28495795711036626,-0.46338922223571666
1637705111.0413666,-0.067353159141742211,-0.067358182919209794,-0.2465680960207699,-0.00010299763974397309,-5.4074265296224162e-05,-2.7021753970131457e-06,,,,,,
1637705111.0439792,,,,,,,-0.24525620899741535,-0.017442747656643803,-0.19428798753777,2.912534514007299,0.285040413394015,-0.4633481413943614
1637705111.0512474,-0.018519182607888166,-0.090173104523398273,0.539241409439839,-2.4195809001928742e-05,-5.7240944761615227e-05,-7.512544909620347e-05,,,,,,
1637705111.0539632,,,,,,,-0.2452574335622862,-0.017461307242638585,-0.19431922635490062,2.9125384894320394,0.2850432902722094,-0.46315705475602603
1637705111.0612538,-0.15215414265804342,0.046951549584624934,0.10320447474279248,-3.4347423894659488e-05,-3.4008590670341635e-05,-2.5977049627954468e-05,,,,,,
1637705111.0639963,,,,,,,-0.2452622261827442,-0.017462525810284263,-0.1943112526440759,2.9124667899337555,0.2850560005574051,-0.4631635081129854
1637705111.0714161,-0.044893010999956594,-0.12025440619648844,0.08167063336693481,-0.00013413516691367498,-3.8783296832657884e-05,-5.8064740315270924e-05,,,,,,
1637705111.073976,,,,,,,-0.245266917585213,-0.01746029678489991,-0.19430668565120712,2.91253816793649,0.28508984858812964,-0.4630044238254074
1637705111.0740027,,,,,,,-0.24526810407766753,-0.017473996816714854,-0.19432244766245832,2.9125698927640378,0.28514649555221155,-0.4628013066068297
1637705111.0812938,-0.045971316832374445,-0.095549555367054034,0.01897739635984408,-0.0001285481431875683,-1.885828128205795e-05,-2.9027639939775696e-05,,,,,,
1637705111.083936,,,,,,,-0.2452568400210894,-0.017445507281433653,-0.1943071568925987,2.912735124559548,0.285116838364979,-0.4627772662194652
1637705111.091168,0.0066243000672736724,0.10148127799115013,-0.14829353342692286,-6.0763050576533827e-05,-5.9435823752748321e-05,-1.9988853830671394e-05,,,,,,
1637705111.093952,,,,,,,-0.24527419132197684,-0.01745203374273585,-0.1942976466787022,2.912776603675222,0.2852422780217652,-0.46248831610768165
1637705111.1011956,-0.096633336628615119,-0.085839965027901977,0.22077097496256215,-9.1806572811746001e-05,-8.6044714809284847e-06,-7.230082843710794e-05,,,,,,
1637705111.1039958,,,,,,,-0.24526641466885254,-0.01745663336733086,-0.1943138998466487,2.912932622742493,0.28527674342171727,-0.46215923970779593
1637705111.1112018,-0.065458271158985851,-0.044111030805775643,-0.14350279862795645,-7.2689974908843848e-05,-4.0359572400251598e-05,-1.2305885637935166e-05,,,,,,
1637705111.1139562,,,,,,,-0.2452630082702642,-0.01745631062405631,-0.19429082987269408,2.913046965915542,0.28533247792245525,-0.46194972021942804
1637705111.1212196,0.044842677410808433,-0.016963705744994846,-0.025375822470701692,-7.1538546809273213e-05,-1.5689485348115839e-05,-5.930757340527268e-05,,,,,,
1637705111.1239364,,,,,,,-0.2452684345937645,-0.017449737715783897,-0.19430217637503067,2.913108238903365,0.28536942019431616,-0.46181692804191804
1637705111.123992,,,,,,,-0.2452729269824411,-0.01744615360778584,-0.19430304023866463,2.913177745109244,0.28540988145039436,-0.46167781898411436
1637705111.1312613,-0.032479186281452715,0.039909593967105902,-0.32413173825807995,-9.9218082033939128e-05,-4.3672927325568491e-05,-1.863303591430679e-05,,,,,,
1637705111.1340425,,,,,,,-0.24526664337070994,-0.017450816558681997,-0.19430149387896345,2.913208096703299,0.2853856019768097,-0.4615726688420087
1637705111.141265,0.023712121178003514,-0.049667803249601745,-0.19739745306090128,-0.00011220431191484473,-1.9598329803977061e-05,-4.507148528343566e-05,,,,,,
1637705111.143966,,,,,,,-0.2452728147010829,-0.017454286707088512,-0.19428404192648752,2.9132744265284853,0.2854945234277058,-0.4613508209666242
1637705111.1512845,-0.0052484196264949053,-0.025564358032800348,0.27773935060821486,-7.4016974660948051e-05,2.4758422050289037e-05,-9.444585440441036e-05,,,,,,
1637705111.1539695,,,,,,,-0.24528310793152874,-0.017460218253294968,-0.19427542020016375,2.9132254365509493,0.2855339059826216,-0.4613199320558565
1637705111.1611633,-0.099581061702383275,-0.034837603663900693,0.0260500689042793,-7.1687026624374139e-05,3.6540709362878468e-05,-1.4113642859754638e-05,,,,,,
1637705111.163944,,,,,,,-0.24527826416442342,-0.017466886353353528,-0.19429718954679898,2.9132161230799825,0.28546440522802563,-0.4613069163442354
1637705111.1711776,-0.08229259387,-0.094869880089679212,-0.07804276770725416,-6.6476391870324322e-05,-2.581321281452914e-05,-2.9818533724322582e-05,,,,,,
1637705111.1740403,,,,,,,-0.24528233090089763,-0.017445215707535905,-0.19428946176103867,2.91330689323594,0.2855556017654086,-0.4612800430541131
1637705111.1740751,,,,,,,-0.24528388550498076,-0.017441985440241697,-0.1943052983638014,2.913299184284216,0.28551571475301835,-0.46135956222317454
1637705111.1811957,-0.026115780567967095,-0.2293936943397839,0.15191695086487833,-0.00015818471103803985,-7.4377895402728724e-07,-3.8518365354334866e-05,,,,,,
1637705111.1839483,,,,,,,-0.24527807449649522,-0.017448893277034055,-0.1942999834215654,2.913263141405651,0.2854727982089224,-0.46133992156629133
1637705111.1912131,0.061984720417609482,-0.13754066148516308,-0.05178491485832204,-0.00012191281700822708,-5.1818120358583781e-05,-2.4960186190678413e-05,,,,,,
1637705111.1939585,,,,,,,-0.24527912608830477,-0.01744320605004951,-0.19431235042050654,2.9132698162198225,0.2855094562559226,-0.4613646746982612
1637705111.2012343,0.030496906223686664,0.027642899732015294,0.26130317133042347,-6.9257988006608484e-05,-4.9467523224021725e-05,-4.3263728061612716e-05,,,,,,
1637705111.2040005,,,,,,,-0.2452703325987187,-0.017455395952403474,-0.19428383171232988,2.9132288329259337,0.2854782996441787,-0.4614070608015361
1637705111.2112567,-0.11725172195864243,-0.079299312145763287,0.005085599909357086,-5.2141369223983765e-05,-5.3805775503829018e-05,-7.814333488273539e-07,,,,,,
1637705111.2139635,,,,,,,-0.2452735605593765,-0.017471304715023006,-0.1942836359155089,2.913132578251581,0.28544996771528164,-0.46152543238520277
1637705111.2212644,-0.0067141148291971339,-0.019306986110324439,0.13462671301568108,-4.217002148876488e-05,-9.0058107230283312e-05,-2.6090034454317318e-05,,,,,,
1637705111.2239518,,,,,,,-0.24527713011576258,-0.01744588913804887,-0.1942983899718682,2.9130485988049544,0.2853915088818297,-0.46189292279575017
1637705111.2239816,,,,,,,-0.24527659427974682,-0.017459429454528913,-0.19428489827901252,2.912952847486302,0.2853520107469915,-0.46201569377072343
1637705111.231146,-0.013624149274159333,0.0047429148383811622,-0.2911748634897009,-9.8109813606233674e-05,-7.2256923572633377e-05,-3.117435164068719e-05,,,,,,
1637705111.2340798,,,,,,,-0.24527217718706093,-0.017460713635533948,-0.19426286336025778,2.9128856164035257,0.28534229003660927,-0.46220845773193037
1637705111.2411652,-0.084655492434731028,-0.039898459619763793,-0.21154279814977173,-8.7862815778636571e-05,-7.5995125965975084e-05,-1.5017521470667844e-05,,,,,,
1637705111.243957,,,,,,,-0.2452772890743395,-0.01746247515257432,-0.19429688967168568,2.9126773357322864,0.28523267566083255,-0.4625038350335464
1637705111.2511764,-0.026172033378780879,-0.15790230291012458,0.11875990611882514,-0.00014164937542741175,-8.2260719090095888e-05,-5.7725785836178906e-05,,,,,,
1637705111.2539394,,,,,,,-0.24526560365512762,-0.01745108945024132,-0.1942812306324596,2.9127647900990548,0.2852075233325053,-0.4626871501887889
1637705111.2612042,-0.08425019267818018,-0.0024258205373549543,-0.17248741139496282,-8.7873314490860427e-05,-0.00010196345172665988,-6.204705014289241e-06,,,,,,
1637705111.2639375,,,,,,,-0.2452717012281237,-0.017454000896851285,-0.19429656118751426,2.912596775734491,0.2851723612212024,-0.4628426952608047
1637705111.2712202,-0.04821866618198057,-0.14496452127628623,-0.16114889421523593,-0.00014724618030519961,-7.1662890070808255e-05,-6.0324436842545265e-05,,,,,,
